Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Region,City,Category,Sub_Category,Product_Name,Quantity,Base_Price,Discount,Sales,Profit,Profit_Margin_Pct,Ship_Mode,Payment_Mode,Rating
ORD-20240699,2025-07-08,2025-07-11,CUST-1110,Emily Brown,Consumer,North,Chicago,Technology,Phones,Google Pixel 8,1,699,0.0,699.0,176.08,25.19,Second Class,Credit Card,5
ORD-20240415,2025-07-09,2025-07-11,CUST-1168,Sarah Iyer,Consumer,South,Austin,Office Supplies,Stationery,Parker Fountain Pen Set,1,65,0.1,58.5,15.94,27.25,Second Class,Credit Card,5
ORD-20240924,2025-07-09,2025-07-11,CUST-1147,Olivia Patel,Corporate,West,Los Angeles,Office Supplies,Binders & Organizers,Desktop Acrylic Organizer,1,34,0.1,30.6,6.65,21.73,Second Class,UPI / Instant Transfer,5
ORD-20241168,2025-07-09,2025-07-12,CUST-1049,James Gupta,Corporate,North,New York,Technology,Laptops,Lenovo ThinkPad X1,3,1299,0.0,3897.0,875.24,22.46,Standard Class,UPI / Instant Transfer,5
ORD-20240136,2025-07-10,2025-07-13,CUST-1228,Arjun Verma,Consumer,South,Austin,Furniture,Storage,3-Drawer Mobile Filing Cabinet,3,149,0.0,447.0,75.27,16.84,Standard Class,UPI / Instant Transfer,4
ORD-20241345,2025-07-10,2025-07-14,CUST-1062,David Anderson,Consumer,Central,Nashville,Technology,Accessories,Sony WH-1000XM5 Headphones,1,349,0.0,349.0,115.02,32.96,Standard Class,Cash on Delivery,5
ORD-20241760,2025-07-11,2025-07-13,CUST-1224,Michael Brown,Consumer,West,Los Angeles,Furniture,Storage,Modular Wooden Bookshelf,2,189,0.0,378.0,90.65,23.98,Standard Class,Credit Card,5
ORD-20240456,2025-07-11,2025-07-14,CUST-1045,Arjun Patel,Consumer,North,Minneapolis,Furniture,Chairs,Gaming Bucket Chair,1,199,0.0,199.0,43.75,21.98,Standard Class,Debit Card,5
ORD-20241565,2025-07-12,2025-07-15,CUST-1191,Sophia Verma,Consumer,West,Denver,Technology,Laptops,Lenovo ThinkPad X1,4,1299,0.2,4156.8,387.07,9.31,Standard Class,Credit Card,5
ORD-20240308,2025-07-13,2025-07-16,CUST-1051,Pooja Wilson,Home Office,South,Miami,Furniture,Desks,Minimalist Solid Wood Desk,1,419,0.25,314.25,-34.49,-10.98,Standard Class,Credit Card,5
ORD-20240245,2025-07-13,2025-07-16,CUST-1213,Rahul Williams,Corporate,West,Phoenix,Office Supplies,Stationery,Parker Fountain Pen Set,3,65,0.0,195.0,75.32,38.63,First Class,Credit Card,2
ORD-20240574,2025-07-14,2025-07-17,CUST-1117,Michael Singh,Corporate,North,New York,Office Supplies,Stationery,Sharpie Highlighters Box,3,16,0.05,45.6,13.17,28.88,First Class,Credit Card,5
ORD-20240455,2025-07-15,2025-07-17,CUST-1124,James Wilson,Consumer,West,Los Angeles,Furniture,Desks,Minimalist Solid Wood Desk,2,419,0.15,712.3,60.03,8.43,First Class,Net Banking,4
ORD-20240739,2025-07-15,2025-07-18,CUST-1109,Emily Reddy,Consumer,West,Seattle,Furniture,Lighting,Architect LED Desk Lamp,2,79,0.0,158.0,27.6,17.47,Standard Class,UPI / Instant Transfer,5
ORD-20241544,2025-07-15,2025-07-17,CUST-1142,Alex Miller,Consumer,South,Houston,Office Supplies,Packaging Supplies,Bubble Cushion Wrap Roll,1,28,0.05,26.6,11.11,41.77,Second Class,Net Banking,5
ORD-20241086,2025-07-17,2025-07-20,CUST-1033,James Johnson,Consumer,East,Baltimore,Furniture,Lighting,Architect LED Desk Lamp,5,79,0.25,296.25,6.77,2.29,Standard Class,Credit Card,4
ORD-20240178,2025-07-17,2025-07-18,CUST-1187,James Wilson,Corporate,West,San Francisco,Furniture,Storage,Steel Storage Credenza,9,279,0.1,2259.9,439.29,19.44,Standard Class,Credit Card,5
ORD-20241243,2025-07-17,2025-07-20,CUST-1071,Daniel Deshmukh,Corporate,Central,Nashville,Furniture,Desks,L-Shaped Corner Workstation,1,329,0.3,230.3,-35.25,-15.31,Same Day,Net Banking,5
ORD-20240293,2025-07-17,2025-07-20,CUST-1104,Rohan Davis,Consumer,South,Atlanta,Furniture,Lighting,Ambient Floor Standing Lamp,1,119,0.05,113.05,22.98,20.33,Standard Class,UPI / Instant Transfer,1
ORD-20241377,2025-07-17,2025-07-19,CUST-1147,Olivia Patel,Corporate,North,Detroit,Office Supplies,Packaging Supplies,Heavy Duty Packing Tape 6-Pack,5,21,0.1,94.5,16.09,17.03,Second Class,Credit Card,4
ORD-20241550,2025-07-18,2025-07-20,CUST-1024,Priya Williams,Consumer,Central,Nashville,Furniture,Desks,L-Shaped Corner Workstation,1,329,0.0,329.0,62.98,19.14,Standard Class,Credit Card,5
ORD-20241354,2025-07-19,2025-07-22,CUST-1161,Aarav Jones,Consumer,West,Los Angeles,Furniture,Desks,Motorized Standing Desk 60x30,1,549,0.15,466.65,27.18,5.82,Second Class,Debit Card,4
ORD-20240344,2025-07-19,2025-07-23,CUST-1124,James Wilson,Consumer,South,Miami,Office Supplies,Packaging Supplies,Heavy Duty Packing Tape 6-Pack,8,21,0.05,159.6,41.19,25.81,Standard Class,Credit Card,5
ORD-20240027,2025-07-19,2025-07-20,CUST-1001,Priya Sharma,Consumer,West,Denver,Office Supplies,Packaging Supplies,Heavy Duty Packing Tape 6-Pack,1,21,0.0,21.0,8.26,39.33,Standard Class,UPI / Instant Transfer,3
ORD-20241188,2025-07-19,2025-07-22,CUST-1037,Olivia Deshmukh,Consumer,East,Pittsburgh,Office Supplies,Paper & Notebooks,Spiral Dot Grid Notebook Pack,1,19,0.0,19.0,7.87,41.42,First Class,Credit Card,4
ORD-20240185,2025-07-19,2025-07-21,CUST-1144,Ananya Verma,Consumer,West,Denver,Technology,Smart Watches,Garmin Venu 3,1,449,0.1,404.1,83.15,20.58,Standard Class,Debit Card,5
ORD-20240398,2025-07-20,2025-07-23,CUST-1147,Olivia Patel,Corporate,Central,Indianapolis,Technology,Phones,OnePlus 12,1,649,0.0,649.0,170.48,26.27,Second Class,Net Banking,5
ORD-20241633,2025-07-20,2025-07-22,CUST-1247,Olivia Smith,Consumer,Central,Nashville,Office Supplies,Stationery,Sharpie Highlighters Box,1,16,0.15,13.6,2.67,19.63,First Class,Net Banking,4
ORD-20240219,2025-07-20,2025-07-24,CUST-1183,Jessica Mehta,Home Office,West,San Francisco,Furniture,Desks,L-Shaped Corner Workstation,4,329,0.0,1316.0,199.14,15.13,Standard Class,UPI / Instant Transfer,5
ORD-20240221,2025-07-20,2025-07-23,CUST-1095,Priya Reddy,Corporate,South,Miami,Office Supplies,Binders & Organizers,Cable Management Tray Kit,2,25,0.05,47.5,15.07,31.73,Standard Class,Credit Card,4
ORD-20240248,2025-07-21,2025-07-24,CUST-1187,James Wilson,Corporate,Central,St. Louis,Office Supplies,Binders & Organizers,Desktop Acrylic Organizer,1,34,0.05,32.3,7.89,24.43,Standard Class,Credit Card,5
ORD-20240058,2025-07-21,2025-07-23,CUST-1056,Vikram Davis,Home Office,South,Miami,Technology,Phones,Google Pixel 8,4,699,0.0,2796.0,924.08,33.05,Standard Class,Net Banking,5
ORD-20240668,2025-07-21,2025-07-23,CUST-1051,Pooja Wilson,Home Office,North,Chicago,Furniture,Chairs,Ergonomic Mesh Office Chair,3,249,0.0,747.0,136.05,18.21,Standard Class,Cash on Delivery,3
ORD-20240938,2025-07-21,2025-07-24,CUST-1121,Jessica Deshmukh,Corporate,North,Chicago,Technology,Smart Watches,Apple Watch Series 9,5,399,0.05,1895.25,440.1,23.22,Standard Class,Cash on Delivery,5
ORD-20240355,2025-07-21,2025-07-25,CUST-1122,Arjun Jones,Home Office,East,Baltimore,Technology,Accessories,Logitech MX Master 3S Mouse,5,99,0.1,445.5,56.19,12.61,Standard Class,Credit Card,5
ORD-20240970,2025-07-22,2025-07-26,CUST-1188,Jessica Wilson,Corporate,North,New York,Furniture,Chairs,Gaming Bucket Chair,1,199,0.05,189.05,45.4,24.01,Second Class,Debit Card,5
ORD-20241435,2025-07-22,2025-07-25,CUST-1175,Priya Singh,Corporate,North,Boston,Furniture,Storage,Steel Storage Credenza,2,279,0.05,530.1,39.55,7.46,Standard Class,Credit Card,5
ORD-20241608,2025-07-22,2025-07-25,CUST-1069,Ananya Jones,Consumer,South,Atlanta,Office Supplies,Paper & Notebooks,Spiral Dot Grid Notebook Pack,3,19,0.2,45.6,7.48,16.4,Standard Class,Credit Card,4
ORD-20240526,2025-07-23,2025-07-26,CUST-1146,Ananya Patel,Consumer,South,Dallas,Technology,Smart Watches,Samsung Galaxy Watch 6,2,299,0.0,598.0,135.19,22.61,Second Class,Credit Card,4
ORD-20240747,2025-07-23,2025-07-27,CUST-1201,Vikram Reddy,Corporate,Central,Columbus,Technology,Phones,Samsung Galaxy S24,5,849,0.15,3608.25,406.32,11.26,Second Class,Debit Card,5
ORD-20240172,2025-07-24,2025-07-27,CUST-1105,Pooja Mehta,Home Office,North,New York,Technology,Accessories,Sony WH-1000XM5 Headphones,2,349,0.15,593.3,49.17,8.29,Second Class,Credit Card,5
ORD-20241725,2025-07-25,2025-07-27,CUST-1145,Daniel Patel,Consumer,South,Houston,Office Supplies,Binders & Organizers,Desktop Acrylic Organizer,1,34,0.0,34.0,10.12,29.76,Second Class,Net Banking,3
ORD-20241429,2025-07-25,2025-07-29,CUST-1090,Jessica Chopra,Consumer,West,San Francisco,Technology,Accessories,Anker 100W Fast Charger,1,59,0.25,44.25,-1.75,-3.95,Standard Class,Debit Card,5
ORD-20240386,2025-07-26,2025-07-28,CUST-1179,Michael Chopra,Home Office,West,San Francisco,Office Supplies,Stationery,Sharpie Highlighters Box,1,16,0.1,14.4,4.72,32.78,Standard Class,UPI / Instant Transfer,4
ORD-20241207,2025-07-26,2025-07-31,CUST-1126,Sophia Sharma,Consumer,South,Atlanta,Furniture,Storage,3-Drawer Mobile Filing Cabinet,2,149,0.05,283.1,49.16,17.36,First Class,Credit Card,5
ORD-20241636,2025-07-27,2025-08-01,CUST-1220,Ananya Taylor,Home Office,Central,Indianapolis,Office Supplies,Stationery,Parker Fountain Pen Set,3,65,0.0,195.0,85.52,43.86,Standard Class,Credit Card,5
ORD-20240295,2025-07-29,2025-07-31,CUST-1172,Aarav Wilson,Consumer,West,Seattle,Furniture,Chairs,Executive Leather Recliner,3,399,0.0,1197.0,193.75,16.19,Standard Class,UPI / Instant Transfer,5
ORD-20241717,2025-07-29,2025-07-30,CUST-1201,Vikram Reddy,Corporate,Central,Columbus,Furniture,Lighting,Ambient Floor Standing Lamp,12,119,0.0,1428.0,357.51,25.04,Standard Class,Debit Card,2
ORD-20240132,2025-07-29,2025-08-01,CUST-1036,Arjun Patel,Corporate,North,Minneapolis,Office Supplies,Stationery,Parker Fountain Pen Set,6,65,0.1,351.0,132.41,37.72,Standard Class,Net Banking,5
ORD-20241490,2025-07-30,2025-07-31,CUST-1153,Jessica Taylor,Consumer,West,Los Angeles,Office Supplies,Paper & Notebooks,Moleskine Executive Journal,2,24,0.05,45.6,11.36,24.91,Standard Class,Credit Card,5
ORD-20240025,2025-07-30,2025-08-03,CUST-1022,Arjun Verma,Consumer,South,Atlanta,Office Supplies,Packaging Supplies,Bubble Cushion Wrap Roll,3,28,0.0,84.0,22.54,26.83,Standard Class,UPI / Instant Transfer,5
ORD-20241586,2025-07-30,2025-08-02,CUST-1140,Neha Smith,Home Office,West,Seattle,Office Supplies,Stationery,Parker Fountain Pen Set,1,65,0.1,58.5,12.73,21.76,Standard Class,Debit Card,5
ORD-20240114,2025-07-31,2025-08-01,CUST-1222,Priya Anderson,Corporate,North,New York,Technology,Accessories,Logitech MX Master 3S Mouse,3,99,0.1,267.3,52.06,19.48,Same Day,Credit Card,4
ORD-20241572,2025-08-02,2025-08-05,CUST-1247,Olivia Smith,Consumer,North,New York,Technology,Smart Watches,Garmin Venu 3,4,449,0.0,1796.0,598.7,33.34,First Class,Net Banking,5
ORD-20240968,2025-08-03,2025-08-07,CUST-1016,Michael Mehta,Consumer,West,Seattle,Furniture,Storage,Steel Storage Credenza,1,279,0.0,279.0,67.56,24.22,Standard Class,UPI / Instant Transfer,5
ORD-20240874,2025-08-03,2025-08-06,CUST-1075,Vikram Johnson,Corporate,South,Austin,Office Supplies,Stationery,Parker Fountain Pen Set,3,65,0.15,165.75,45.41,27.4,Second Class,Cash on Delivery,5
ORD-20241037,2025-08-04,2025-08-07,CUST-1122,Arjun Jones,Home Office,West,Seattle,Technology,Laptops,Dell XPS 13,2,1099,0.15,1868.3,354.77,18.99,Second Class,UPI / Instant Transfer,5
ORD-20240906,2025-08-05,2025-08-06,CUST-1201,Vikram Reddy,Corporate,Central,St. Louis,Technology,Phones,OnePlus 12,8,649,0.0,5192.0,1177.55,22.68,Standard Class,Credit Card,5
ORD-20240289,2025-08-05,2025-08-08,CUST-1047,Michael Chopra,Consumer,Central,Columbus,Furniture,Chairs,Executive Leather Recliner,2,399,0.05,758.1,72.01,9.5,First Class,Credit Card,5
ORD-20241316,2025-08-05,2025-08-08,CUST-1027,Sarah Taylor,Consumer,North,Detroit,Technology,Laptops,Dell XPS 13,3,1099,0.15,2802.45,321.9,11.49,Standard Class,Credit Card,5
ORD-20241273,2025-08-05,2025-08-07,CUST-1205,Jessica Reddy,Corporate,South,Houston,Office Supplies,Binders & Organizers,Heavy Duty Ring Binders 6-Pack,1,29,0.15,24.65,7.16,29.05,Standard Class,Credit Card,5
ORD-20240196,2025-08-06,2025-08-09,CUST-1072,Daniel Singh,Consumer,Central,Nashville,Technology,Accessories,Keychron K2 Mechanical Keyboard,1,89,0.0,89.0,19.7,22.13,Standard Class,Credit Card,1
ORD-20240947,2025-08-07,2025-08-10,CUST-1114,Jessica Jones,Corporate,Central,Indianapolis,Furniture,Storage,3-Drawer Mobile Filing Cabinet,4,149,0.05,566.2,102.63,18.13,Standard Class,Debit Card,5
ORD-20241454,2025-08-07,2025-08-11,CUST-1223,Jessica Johnson,Consumer,North,New York,Technology,Laptops,Lenovo ThinkPad X1,2,1299,0.0,2598.0,831.81,32.02,Second Class,Net Banking,5
ORD-20240096,2025-08-07,2025-08-10,CUST-1171,Olivia Davis,Corporate,North,Minneapolis,Furniture,Chairs,Ergonomic Mesh Office Chair,1,249,0.1,224.1,5.83,2.6,Standard Class,Credit Card,5
ORD-20241083,2025-08-08,2025-08-11,CUST-1220,Ananya Taylor,Home Office,East,Washington D.C.,Office Supplies,Packaging Supplies,Heavy Duty Packing Tape 6-Pack,10,21,0.05,199.5,72.96,36.57,Standard Class,UPI / Instant Transfer,5
ORD-20241420,2025-08-09,2025-08-13,CUST-1088,Ananya Mehta,Corporate,West,San Francisco,Furniture,Chairs,Steelcase Series 1 Task Chair,10,499,0.0,4990.0,648.18,12.99,Standard Class,UPI / Instant Transfer,5
ORD-20240139,2025-08-09,2025-08-10,CUST-1168,Sarah Iyer,Consumer,East,Washington D.C.,Technology,Phones,OnePlus 12,1,649,0.05,616.55,145.78,23.64,Standard Class,Credit Card,3
ORD-20240661,2025-08-09,2025-08-11,CUST-1131,Neha Deshmukh,Consumer,East,Baltimore,Furniture,Lighting,Ambient Floor Standing Lamp,1,119,0.0,119.0,34.76,29.21,Standard Class,UPI / Instant Transfer,5
ORD-20241017,2025-08-10,2025-08-13,CUST-1195,Neha Iyer,Consumer,West,Seattle,Office Supplies,Stationery,Pilot G2 Gel Pens Bulk Pack,2,22,0.0,44.0,16.29,37.02,Standard Class,UPI / Instant Transfer,5
ORD-20240449,2025-08-10,2025-08-12,CUST-1019,Rohan Williams,Consumer,East,Richmond,Furniture,Lighting,Architect LED Desk Lamp,1,79,0.05,75.05,10.14,13.51,First Class,Debit Card,5
ORD-20240317,2025-08-11,2025-08-15,CUST-1234,Michael Singh,Consumer,East,Pittsburgh,Furniture,Lighting,Ambient Floor Standing Lamp,1,119,0.0,119.0,21.28,17.88,Second Class,Credit Card,5
ORD-20240351,2025-08-11,2025-08-12,CUST-1045,Arjun Patel,Consumer,West,Phoenix,Technology,Phones,Google Pixel 8,1,699,0.0,699.0,190.83,27.3,Standard Class,UPI / Instant Transfer,5
ORD-20241321,2025-08-11,2025-08-12,CUST-1054,Alex Williams,Home Office,North,New York,Furniture,Chairs,Steelcase Series 1 Task Chair,1,499,0.0,499.0,84.64,16.96,First Class,Credit Card,4
ORD-20240150,2025-08-12,2025-08-14,CUST-1154,Alex Davis,Consumer,East,Washington D.C.,Furniture,Desks,Minimalist Solid Wood Desk,2,419,0.05,796.1,168.0,21.1,Second Class,UPI / Instant Transfer,5
ORD-20241421,2025-08-12,2025-08-14,CUST-1243,David Wilson,Home Office,Central,Indianapolis,Office Supplies,Stationery,Pilot G2 Gel Pens Bulk Pack,2,22,0.15,37.4,9.94,26.58,Standard Class,UPI / Instant Transfer,5
ORD-20240182,2025-08-12,2025-08-14,CUST-1096,Pooja Patel,Consumer,West,Denver,Office Supplies,Stationery,Pilot G2 Gel Pens Bulk Pack,10,22,0.05,209.0,75.0,35.89,Second Class,UPI / Instant Transfer,3
ORD-20241659,2025-08-12,2025-08-15,CUST-1137,Rahul Iyer,Consumer,Central,Nashville,Furniture,Chairs,Executive Leather Recliner,1,399,0.25,299.25,-51.71,-17.28,Second Class,UPI / Instant Transfer,4
ORD-20241756,2025-08-12,2025-08-14,CUST-1150,Pooja Taylor,Consumer,North,New York,Technology,Laptops,HP Spectre x360,1,999,0.1,899.1,202.52,22.52,First Class,Credit Card,5
ORD-20241416,2025-08-13,2025-08-15,CUST-1192,Sarah Taylor,Home Office,North,Minneapolis,Furniture,Chairs,Gaming Bucket Chair,2,199,0.1,358.2,22.83,6.37,First Class,Debit Card,5
ORD-20240866,2025-08-14,2025-08-17,CUST-1038,Sophia Reddy,Consumer,West,Los Angeles,Office Supplies,Paper & Notebooks,Moleskine Executive Journal,1,24,0.05,22.8,8.32,36.49,First Class,Credit Card,5
ORD-20241447,2025-08-14,2025-08-18,CUST-1199,Sarah Wilson,Home Office,West,Phoenix,Office Supplies,Paper & Notebooks,Moleskine Executive Journal,4,24,0.1,86.4,17.32,20.05,First Class,UPI / Instant Transfer,5
ORD-20241576,2025-08-15,2025-08-17,CUST-1072,Daniel Singh,Consumer,East,Washington D.C.,Technology,Laptops,HP Spectre x360,1,999,0.1,899.1,104.05,11.57,Standard Class,Credit Card,5
ORD-20240928,2025-08-16,2025-08-18,CUST-1142,Alex Miller,Consumer,South,Atlanta,Office Supplies,Binders & Organizers,Desktop Acrylic Organizer,1,34,0.15,28.9,4.42,15.29,Second Class,Debit Card,5
ORD-20241034,2025-08-16,2025-08-20,CUST-1029,Neha Reddy,Corporate,South,Miami,Furniture,Storage,3-Drawer Mobile Filing Cabinet,6,149,0.0,894.0,215.09,24.06,Standard Class,Credit Card,4
ORD-20241509,2025-08-16,2025-08-18,CUST-1096,Pooja Patel,Consumer,Central,Kansas City,Furniture,Lighting,Architect LED Desk Lamp,1,79,0.05,75.05,10.49,13.98,Standard Class,UPI / Instant Transfer,5
ORD-20240843,2025-08-16,2025-08-20,CUST-1029,Neha Reddy,Corporate,West,Phoenix,Technology,Phones,Samsung Galaxy S24,4,849,0.0,3396.0,758.35,22.33,Second Class,UPI / Instant Transfer,3
ORD-20240499,2025-08-16,2025-08-18,CUST-1051,Pooja Wilson,Home Office,East,Washington D.C.,Technology,Accessories,Logitech MX Master 3S Mouse,1,99,0.1,89.1,11.83,13.28,Second Class,Credit Card,5
ORD-20241027,2025-08-17,2025-08-20,CUST-1108,Alex Taylor,Corporate,West,San Francisco,Office Supplies,Paper & Notebooks,Spiral Dot Grid Notebook Pack,11,19,0.3,146.3,6.29,4.3,Standard Class,UPI / Instant Transfer,4
ORD-20241105,2025-08-18,2025-08-20,CUST-1130,Rahul Williams,Consumer,Central,St. Louis,Office Supplies,Stationery,Pilot G2 Gel Pens Bulk Pack,2,22,0.0,44.0,18.98,43.14,Second Class,UPI / Instant Transfer,4
ORD-20240529,2025-08-18,2025-08-21,CUST-1112,Priya Brown,Consumer,East,Pittsburgh,Office Supplies,Paper & Notebooks,Premium Copy Paper 5-Pack,2,39,0.05,74.1,18.01,24.3,First Class,Debit Card,5
ORD-20241313,2025-08-19,2025-08-23,CUST-1060,Jessica Anderson,Consumer,North,Boston,Furniture,Chairs,Steelcase Series 1 Task Chair,4,499,0.1,1796.4,363.12,20.21,Standard Class,Debit Card,5
ORD-20241748,2025-08-19,2025-08-22,CUST-1044,Michael Williams,Home Office,Central,St. Louis,Furniture,Storage,Steel Storage Credenza,3,279,0.0,837.0,172.77,20.64,Standard Class,Credit Card,2
ORD-20241463,2025-08-20,2025-08-23,CUST-1005,Rohan Taylor,Consumer,North,Chicago,Furniture,Chairs,Executive Leather Recliner,1,399,0.05,379.05,73.97,19.51,Standard Class,Credit Card,5
ORD-20240126,2025-08-20,2025-08-23,CUST-1135,Jessica Wilson,Home Office,Central,Columbus,Technology,Laptops,MacBook Air M2,2,1199,0.1,2158.2,530.87,24.6,Same Day,UPI / Instant Transfer,5
ORD-20240662,2025-08-21,2025-08-24,CUST-1246,Jessica Taylor,Home Office,East,Baltimore,Office Supplies,Stationery,Parker Fountain Pen Set,2,65,0.1,117.0,37.93,32.42,Standard Class,Debit Card,2
ORD-20240722,2025-08-22,2025-08-24,CUST-1125,Priya Verma,Consumer,North,New York,Technology,Accessories,Sony WH-1000XM5 Headphones,2,349,0.15,593.3,135.22,22.79,Standard Class,Credit Card,5
ORD-20241479,2025-08-22,2025-08-24,CUST-1197,Sarah Chopra,Corporate,Central,Kansas City,Office Supplies,Binders & Organizers,Cable Management Tray Kit,1,25,0.3,17.5,3.42,19.54,First Class,Net Banking,4
ORD-20240032,2025-08-22,2025-08-25,CUST-1209,Pooja Chopra,Consumer,West,Los Angeles,Furniture,Storage,Modular Wooden Bookshelf,1,189,0.1,170.1,8.62,5.07,Standard Class,Credit Card,5
ORD-20240300,2025-08-22,2025-08-25,CUST-1131,Neha Deshmukh,Consumer,South,Austin,Technology,Laptops,MacBook Air M2,1,1199,0.1,1079.1,141.0,13.07,Same Day,UPI / Instant Transfer,5
ORD-20240353,2025-08-23,2025-08-27,CUST-1124,James Wilson,Consumer,North,Boston,Technology,Smart Watches,Garmin Venu 3,3,449,0.0,1347.0,329.78,24.48,First Class,Credit Card,4
ORD-20241156,2025-08-23,2025-08-26,CUST-1210,James Johnson,Consumer,East,Pittsburgh,Office Supplies,Stationery,Pilot G2 Gel Pens Bulk Pack,4,22,0.25,66.0,0.94,1.42,Standard Class,Debit Card,5
ORD-20240984,2025-08-23,2025-08-25,CUST-1025,Rohan Wilson,Consumer,East,Baltimore,Office Supplies,Paper & Notebooks,Spiral Dot Grid Notebook Pack,1,19,0.1,17.1,4.21,24.62,Standard Class,Debit Card,5
ORD-20240651,2025-08-25,2025-08-27,CUST-1017,Vikram Chopra,Consumer,South,Miami,Office Supplies,Stationery,Sharpie Highlighters Box,3,16,0.0,48.0,13.46,28.04,Second Class,Cash on Delivery,5
ORD-20240026,2025-08-25,2025-08-30,CUST-1079,Emily Sharma,Consumer,Central,Nashville,Technology,Phones,Samsung Galaxy S24,2,849,0.0,1698.0,573.62,33.78,Standard Class,Credit Card,5
ORD-20241518,2025-08-25,2025-08-28,CUST-1102,Pooja Patel,Corporate,West,Denver,Office Supplies,Stationery,Parker Fountain Pen Set,4,65,0.05,247.0,55.03,22.28,First Class,UPI / Instant Transfer,5
ORD-20240713,2025-08-25,2025-08-26,CUST-1227,Alex Chopra,Home Office,North,New York,Furniture,Desks,Motorized Standing Desk 60x30,3,549,0.25,1235.25,-146.3,-11.84,First Class,Debit Card,4
ORD-20241276,2025-08-26,2025-08-29,CUST-1072,Daniel Singh,Consumer,Central,Indianapolis,Technology,Phones,OnePlus 12,2,649,0.0,1298.0,355.23,27.37,Standard Class,Debit Card,5
ORD-20240328,2025-08-26,2025-08-29,CUST-1075,Vikram Johnson,Corporate,South,Houston,Office Supplies,Paper & Notebooks,Premium Copy Paper 5-Pack,1,39,0.0,39.0,10.03,25.72,Standard Class,Credit Card,1
ORD-20240076,2025-08-26,2025-08-29,CUST-1021,Sarah Anderson,Corporate,West,Seattle,Office Supplies,Binders & Organizers,Heavy Duty Ring Binders 6-Pack,1,29,0.05,27.55,10.94,39.71,Second Class,Credit Card,5
ORD-20240569,2025-08-26,2025-08-27,CUST-1137,Rahul Iyer,Consumer,East,Philadelphia,Furniture,Lighting,Ambient Floor Standing Lamp,2,119,0.25,178.5,-25.77,-14.44,Standard Class,Debit Card,2
